nu,CH4/x=1e-6/T=300K/P=1atm/L=100cm
6481.2,2.91814629606e-10
6481.21,2.77951937987e-10
6481.22,2.68080159615e-10
6481.23,2.63209232374e-10
6481.24,2.63957538559e-10
6481.25,2.70206345174e-10
6481.26,2.8056809233e-10
6481.27,2.91848264761e-10
6481.28,2.99207904403e-10
6481.29,2.97832998584e-10
6481.3,2.85570211781e-10
6481.31,2.64258770496e-10
6481.32,2.38347283311e-10
6481.33,2.12264926443e-10
6481.34,1.88812264534e-10
6481.35,1.69084840293e-10
6481.36,1.53109349817e-10
6481.37,1.40453942021e-10
6481.38,1.30578727496e-10
6481.39,1.22974830576e-10
6481.4,1.17204740455e-10
6481.41,1.12922223787e-10
6481.42,1.09889152293e-10
6481.43,1.0797586862e-10
6481.44,1.07146246329e-10
6481.45,1.07442536979e-10
6481.46,1.08973553088e-10
6481.47,1.11900448511e-10
6481.48,1.16416233783e-10
6481.49,1.22711807574e-10
6481.5,1.30915424998e-10
6481.51,1.41007368972e-10
6481.52,1.52761019862e-10
6481.53,1.65798108291e-10
6481.54,1.79759346782e-10
6481.55,1.94424563392e-10
6481.56,2.09668863656e-10
6481.57,2.25392163496e-10
6481.58,2.41481364682e-10
6481.59,2.57540480973e-10
6481.6,2.72337105804e-10
6481.61,2.83575328431e-10
6481.62,2.88644304074e-10
6481.63,2.8600956697e-10
6481.64,2.76084577099e-10
6481.65,2.60994557233e-10
6481.66,2.43708273944e-10
6481.67,2.2712823587e-10
6481.68,2.13411369887e-10
6481.69,2.03697623471e-10
6481.7,1.98259717802e-10
6481.71,1.96880821277e-10
6481.72,1.99245533034e-10
6481.73,2.05193665055e-10
6481.74,2.14738261053e-10
6481.75,2.27852558637e-10
6481.76,2.44191645973e-10
6481.77,2.62957797626e-10
6481.78,2.8289515083e-10
6481.79,3.02191573635e-10
6481.8,3.18331055836e-10
6481.81,3.28370035656e-10
6481.82,3.29911055165e-10
6481.83,3.22271475342e-10
6481.84,3.06940835119e-10
6481.85,2.86964165915e-10
6481.86,2.65756768482e-10
6481.87,2.46118783145e-10
6481.88,2.29829598842e-10
6481.89,2.1771148699e-10
6481.9,2.09856904318e-10
6481.91,2.05802218221e-10
6481.92,2.04585536922e-10
6481.93,2.04762140727e-10
6481.94,2.04578584946e-10
6481.95,2.02498695526e-10
6481.96,1.97941449699e-10
6481.97,1.91654042646e-10
6481.98,1.85284053569e-10
6481.99,1.80463676005e-10
6482.0,1.78100135672e-10
6482.01,1.78179245786e-10
6482.02,1.79889049906e-10
6482.03,1.81794376592e-10
6482.04,1.82119817559e-10
6482.05,1.79367732454e-10
6482.06,1.73022482061e-10
6482.07,1.63723458473e-10
6482.08,1.52817666799e-10
6482.09,1.41774418821e-10
6482.1,1.317970963e-10
6482.11,1.23650435474e-10
6482.12,1.17647912239e-10
6482.13,1.13741388339e-10
6482.14,1.11652371743e-10
6482.15,1.1102317862e-10
6482.16,1.11577974594e-10
6482.17,1.13218665334e-10
6482.18,1.15964258398e-10
6482.19,1.19769669801e-10
6482.2,1.24380452327e-10
6482.21,1.29361422653e-10
6482.22,1.34338112541e-10
6482.23,1.39331178911e-10
6482.24,1.44919021549e-10
6482.25,1.52088594509e-10
6482.26,1.6194667717e-10
6482.27,1.75521634921e-10
6482.28,1.93668919066e-10
6482.29,2.16939669988e-10
6482.3,2.45285301017e-10
6482.31,2.77605036546e-10
6482.32,3.11415075888e-10
6482.33,3.43148949973e-10
6482.34,3.69216601804e-10
6482.35,3.86965724078e-10
6482.36,3.94687296355e-10
6482.37,3.9138783628e-10
6482.38,3.77504079889e-10
6482.39,3.55818916806e-10
6482.4,3.30905779627e-10
6482.41,3.07213368768e-10
6482.42,2.87390596364e-10
6482.43,2.71787855855e-10
6482.44,2.59003437925e-10
6482.45,2.47079739581e-10
6482.46,2.34815960748e-10
6482.47,2.22409243768e-10
6482.48,2.11011173653e-10
6482.49,2.01723484996e-10
6482.5,1.94892628297e-10
6482.51,1.90063978287e-10
6482.52,1.86471508558e-10
6482.53,1.83718757946e-10
6482.54,1.821564869e-10
6482.55,1.82668552041e-10
6482.56,1.86123045547e-10
6482.57,1.92921969451e-10
6482.58,2.02771792152e-10
6482.59,2.14587134875e-10
6482.6,2.2655089001e-10
6482.61,2.36491802636e-10
6482.62,2.42602458516e-10
6482.63,2.44179384138e-10
6482.64,2.41934200643e-10
6482.65,2.37673204615e-10
6482.66,2.33523008829e-10
6482.67,2.31132008839e-10
6482.68,2.31223730228e-10
6482.69,2.33563978708e-10
6482.7,2.37148746189e-10
6482.71,2.40457493338e-10
6482.72,2.41898927725e-10
6482.73,2.40602099839e-10
6482.74,2.37044907773e-10
6482.75,2.3268718866e-10
6482.76,2.28806212533e-10
6482.77,2.25616351033e-10
6482.78,2.22252037854e-10
6482.79,2.17422170904e-10
6482.8,2.10245527782e-10
6482.81,2.00728373777e-10
6482.82,1.8964249573e-10
6482.83,1.78065585279e-10
6482.84,1.66980780872e-10
6482.85,1.57086050183e-10
6482.86,1.4878823102e-10
6482.87,1.42312678318e-10
6482.88,1.37797410864e-10
6482.89,1.35263399733e-10
6482.9,1.34510249629e-10
6482.91,1.35091703559e-10
6482.92,1.36475884564e-10
6482.93,1.38322876295e-10
6482.94,1.40660834234e-10
6482.95,1.43836097694e-10
6482.96,1.48346577304e-10
6482.97,1.54714513168e-10
6482.98,1.6343337768e-10
6482.99,1.74956926643e-10
6483.0,1.89714268881e-10
6483.01,2.08131125441e-10
6483.02,2.30610443528e-10
6483.03,2.57426104719e-10
6483.04,2.88506766832e-10
6483.05,3.231381052e-10
6483.06,3.59712785791e-10
6483.07,3.95727187449e-10
6483.08,4.28136720854e-10
6483.09,4.53945065876e-10
6483.1,4.70664666855e-10
6483.11,4.76394045438e-10
6483.12,4.69877596056e-10
6483.13,4.51149878026e-10
6483.14,4.22412332351e-10
6483.15,3.87934437101e-10
6483.16,3.52579051658e-10
6483.17,3.20034655818e-10
6483.18,2.92007050527e-10
6483.19,2.68532591586e-10
6483.2,2.48765678105e-10
6483.21,2.31671647749e-10
6483.22,2.16462511182e-10
6483.23,2.02808786941e-10
6483.24,1.90838719199e-10
6483.25,1.80947814966e-10
6483.26,1.73530274468e-10
6483.27,1.68761422001e-10
6483.28,1.66489789534e-10
6483.29,1.66254841614e-10
6483.3,1.67466023329e-10
6483.31,1.69727633118e-10
6483.32,1.73112721021e-10
6483.33,1.78148034848e-10
6483.34,1.85539812234e-10
6483.35,1.95875491227e-10
6483.36,2.09412388641e-10
6483.37,2.25897133563e-10
6483.38,2.44407146807e-10
6483.39,2.63379765344e-10
6483.4,2.81068197532e-10
6483.41,2.96424037315e-10
6483.42,3.09916922941e-10
6483.43,3.23624108138e-10
6483.44,3.40455271614e-10
6483.45,3.63026215621e-10
6483.46,3.9267624266e-10
6483.47,4.28676732772e-10
6483.48,4.67611662311e-10
6483.49,5.03483599287e-10
6483.5,5.29454799291e-10
6483.51,5.40956175063e-10
6483.52,5.37884789073e-10
6483.53,5.23883232581e-10
6483.54,5.03620027068e-10
6483.55,4.80559023645e-10
6483.56,4.56338928969e-10
6483.57,4.3123836548e-10
6483.58,4.0490585558e-10
6483.59,3.77030186828e-10
6483.6,3.47930472102e-10
6483.61,3.18718430025e-10
6483.62,2.90748329504e-10
6483.63,2.64908243133e-10
6483.64,2.41425528381e-10
6483.65,2.20141862535e-10
6483.66,2.00891418265e-10
6483.67,1.83714817664e-10
6483.68,1.68791297239e-10
6483.69,1.56223382658e-10
6483.7,1.45902735942e-10
6483.71,1.37504512809e-10
6483.72,1.30544146109e-10
6483.73,1.24476133423e-10
6483.74,1.18836688187e-10
6483.75,1.13377812513e-10
6483.76,1.08118682828e-10
6483.77,1.03292504995e-10
6483.78,9.9213083834e-11
6483.79,9.61282373173e-11
6483.8,9.41452349949e-11
6483.81,9.32478042557e-11
6483.82,9.33564057742e-11
6483.83,9.43878279615e-11
6483.84,9.63019799937e-11
6483.85,9.91149503497e-11
6483.86,1.02837360926e-10
6483.87,1.07361162535e-10
6483.88,1.12411759525e-10
6483.89,1.17643251731e-10
6483.9,1.22815922838e-10
6483.91,1.27958557727e-10
6483.92,1.33453339754e-10
6483.93,1.39944339175e-10
6483.94,1.48060367207e-10
6483.95,1.58174666008e-10
6483.96,1.70408873292e-10
6483.97,1.84819666958e-10
6483.98,2.01554871246e-10
6483.99,2.20867203305e-10
6484.0,2.42948720486e-10
6484.01,2.67470454436e-10
6484.02,2.92935304679e-10
6484.03,3.16548363594e-10
6484.04,3.35274377948e-10
6484.05,3.47521957816e-10
6484.06,3.54006379475e-10
6484.07,3.57246056403e-10
6484.08,3.60282915035e-10
6484.09,3.65265979298e-10
6484.1,3.72549330064e-10
6484.11,3.80952280864e-10
6484.12,3.88930549428e-10
6484.13,3.95412514467e-10
6484.14,3.99543752739e-10
6484.15,4.00144398801e-10
6484.16,3.96097316467e-10
6484.17,3.87462197896e-10
6484.18,3.75880100208e-10
6484.19,3.63618461911e-10
6484.2,3.52231463732e-10
6484.21,3.42069174328e-10
6484.22,3.32834602164e-10
6484.23,3.24441424188e-10
6484.24,3.17259192141e-10
6484.25,3.11489969326e-10
6484.26,3.06384006906e-10
6484.27,3.0036611011e-10
6484.28,2.92282353594e-10
6484.29,2.82538686771e-10
6484.3,2.72852295464e-10
6484.31,2.64915007197e-10
6484.32,2.59210812993e-10
6484.33,2.54769737794e-10
6484.34,2.49898591673e-10
6484.35,2.43326403899e-10
6484.36,2.34948715327e-10
6484.37,2.25792376562e-10
6484.38,2.17428357108e-10
6484.39,2.11282422517e-10
6484.4,2.0816157754e-10
6484.41,2.08061561225e-10
6484.42,2.10265645999e-10
6484.43,2.13799960452e-10
6484.44,2.18097470667e-10
6484.45,2.23354847641e-10
6484.46,2.30184400727e-10
6484.47,2.38824314761e-10
6484.48,2.48561122474e-10
6484.49,2.57812103787e-10
6484.5,2.64887372485e-10
6484.51,2.6897222338e-10
6484.52,2.70619339732e-10
6484.53,2.71482922271e-10
6484.54,2.73708500467e-10
6484.55,2.79430129379e-10
6484.56,2.90431457656e-10
6484.57,3.07881372914e-10
6484.58,3.32091594112e-10
6484.59,3.62189994696e-10
6484.6,3.95633687481e-10
6484.61,4.27817672389e-10
6484.62,4.52483727818e-10
6484.63,4.63557927653e-10
6484.64,4.57877889945e-10
6484.65,4.3686470795e-10
6484.66,4.05649651586e-10
6484.67,3.70469722259e-10
6484.68,3.36425329778e-10
6484.69,3.06701201915e-10
6484.7,2.82892440023e-10
6484.71,2.65641488238e-10
6484.72,2.55128316375e-10
6484.73,2.51335722741e-10
6484.74,2.54148680888e-10
6484.75,2.63334903572e-10
6484.76,2.78406377747e-10
6484.77,2.98303869379e-10
6484.78,3.20876280311e-10
6484.79,3.42397840845e-10
6484.8,3.57756572724e-10
6484.81,3.61934841603e-10
6484.82,3.52426066677e-10
6484.83,3.30802177096e-10
6484.84,3.01856490529e-10
6484.85,2.71072451587e-10
6484.86,2.42556559854e-10
6484.87,2.18444921136e-10
6484.88,1.99295583896e-10
6484.89,1.84703099206e-10
6484.9,1.73798261469e-10
6484.91,1.6563561801e-10
6484.92,1.59493893997e-10
6484.93,1.54996272574e-10
6484.94,1.51986839612e-10
6484.95,1.50274228304e-10
6484.96,1.49419268429e-10
6484.97,1.48692704109e-10
6484.98,1.47310935518e-10
6484.99,1.44903646438e-10
6485.0,1.41836060912e-10
6485.01,1.39044089955e-10
6485.02,1.37559315769e-10
6485.03,1.38161922813e-10
6485.04,1.4132442324e-10
6485.05,1.47311708683e-10
6485.06,1.56293886622e-10
6485.07,1.68457971589e-10
6485.08,1.84144552935e-10
6485.09,2.03898275594e-10
6485.1,2.28167621738e-10
6485.11,2.5650689432e-10
6485.12,2.86615248961e-10
6485.13,3.14190549133e-10
6485.14,3.34525460524e-10
6485.15,3.44958210815e-10
6485.16,3.45542975484e-10
6485.17,3.37393708749e-10
6485.18,3.21579515867e-10
6485.19,3.00034149948e-10
6485.2,2.76221870106e-10
6485.21,2.53908729337e-10
6485.22,2.35428116077e-10
6485.23,2.2107397675e-10
6485.24,2.09617748381e-10
6485.25,1.99282404041e-10
6485.26,1.88697030798e-10
6485.27,1.7746891252e-10
6485.28,1.66147010854e-10
6485.29,1.55733663543e-10
6485.3,1.47164928303e-10
6485.31,1.41030963288e-10
6485.32,1.37505304158e-10
6485.33,1.3632856379e-10
6485.34,1.36783739051e-10
6485.35,1.3777777123e-10
6485.36,1.38199676007e-10
6485.37,1.37452175773e-10
6485.38,1.35692709931e-10
6485.39,1.33525787622e-10
6485.4,1.31531488985e-10
6485.41,1.30111914649e-10
6485.42,1.29596489407e-10
6485.43,1.30281070194e-10
6485.44,1.32341363701e-10
6485.45,1.35781034005e-10
6485.46,1.40496510942e-10
6485.47,1.46393862945e-10
6485.48,1.53448875607e-10
6485.49,1.61644478779e-10
6485.5,1.70804206802e-10
6485.51,1.80457906137e-10
6485.52,1.89921921329e-10
6485.53,1.98609205707e-10
6485.54,2.06373818186e-10
6485.55,2.13727111274e-10
6485.56,2.2184999998e-10
6485.57,2.32331859741e-10
6485.58,2.46721203018e-10
6485.59,2.6608024989e-10
6485.6,2.90591968218e-10
6485.61,3.19165763937e-10
6485.62,3.49116829087e-10
6485.63,3.76219228821e-10
6485.64,3.95493429405e-10
6485.65,4.02781211116e-10
6485.66,3.96490730769e-10
6485.67,3.7834095442e-10
6485.68,3.52380481177e-10
6485.69,3.22925388525e-10
6485.7,2.92901935307e-10
6485.71,2.63569501608e-10
6485.72,2.353709417e-10
6485.73,2.08804023031e-10
6485.74,1.84553958827e-10
6485.75,1.63168448255e-10
6485.76,1.44858242004e-10
6485.77,1.29534277137e-10
6485.78,1.16922209394e-10
6485.79,1.06664578685e-10
6485.8,9.83924336214e-11
6485.81,9.17621449199e-11
6485.82,8.6463696384e-11
6485.83,8.22173595092e-11
6485.84,7.87779995783e-11
6485.85,7.59570428037e-11
6485.86,7.36514962222e-11
6485.87,7.18523794174e-11
6485.88,7.06126332899e-11
6485.89,6.99816375723e-11
6485.9,6.9935119868e-11
6485.91,7.0344001481e-11
6485.92,7.10327270418e-11
6485.93,7.19214943262e-11
6485.94,7.31238672818e-11
6485.95,7.4859109263e-11
6485.96,7.72192486335e-11
6485.97,7.99766085574e-11
6485.98,8.25891402125e-11
6485.99,8.44432983805e-11
6486.0,8.52158275459e-11
6486.01,8.51132646673e-11
6486.02,8.479567857e-11
6486.03,8.50318132962e-11
6486.04,8.63606180301e-11
6486.05,8.89748821173e-11
6486.06,9.2785633036e-11
6486.07,9.74952375711e-11
6486.08,1.02623334478e-10
6486.09,1.07580886998e-10
6486.1,1.1179611858e-10
6486.11,1.1478222296e-10
6486.12,1.16205028801e-10
6486.13,1.16063556446e-10
6486.14,1.1483495694e-10
6486.15,1.13365922926e-10
6486.16,1.1251714275e-10
6486.17,1.12761575453e-10
6486.18,1.13999995133e-10
6486.19,1.15752696125e-10
6486.2,1.17617434615e-10
6486.21,1.19657856761e-10
6486.22,1.22452094377e-10
6486.23,1.26796678624e-10
6486.24,1.33248257734e-10
6486.25,1.41711710749e-10
6486.26,1.51233484598e-10
6486.27,1.60194193259e-10
6486.28,1.67081419348e-10
6486.29,1.71497768263e-10
6486.3,1.74420449076e-10
6486.31,1.77284277927e-10
6486.32,1.80795172842e-10
6486.33,1.84595312614e-10
6486.34,1.87901860807e-10
6486.35,1.90355854477e-10
6486.36,1.92337548745e-10
6486.37,1.9472129113e-10
6486.38,1.9848732819e-10
6486.39,2.04452421589e-10
6486.4,2.13194110325e-10
6486.41,2.25195262242e-10
6486.42,2.4107851385e-10
6486.43,2.61599618409e-10
6486.44,2.8712201166e-10
6486.45,3.16626135897e-10
6486.46,3.46736684378e-10
6486.47,3.71701850526e-10
6486.48,3.85204675197e-10
6486.49,3.83437236685e-10
6486.5,3.67105975874e-10
6486.51,3.40727422639e-10
6486.52,3.10171600418e-10
6486.53,2.80464097494e-10
6486.54,2.54791850396e-10
6486.55,2.34494777898e-10
6486.56,2.19549234276e-10
6486.57,2.09256889269e-10
6486.58,2.02958710145e-10
6486.59,2.00479764009e-10
6486.6,2.02052058438e-10
6486.61,2.07827066333e-10
6486.62,2.17369652295e-10
6486.63,2.29504528737e-10
6486.64,2.42650728009e-10
6486.65,2.55267292773e-10
6486.66,2.65808738457e-10
6486.67,2.72506124616e-10
6486.68,2.74013830612e-10
6486.69,2.70629481249e-10
6486.7,2.64428239985e-10
6486.71,2.57897917846e-10
6486.72,2.52474584866e-10
6486.73,2.48120244329e-10
6486.74,2.43860275021e-10
6486.75,2.38671840528e-10
6486.76,2.32180335964e-10
6486.77,2.24865860697e-10
6486.78,2.17816968134e-10
6486.79,2.1226946027e-10
6486.8,2.09171645815e-10
6486.81,2.09002213487e-10
6486.82,2.11956578001e-10
6486.83,2.18312071146e-10
6486.84,2.2860426409e-10
6486.85,2.43484361708e-10
6486.86,2.63406624029e-10
6486.87,2.88218060159e-10
6486.88,3.16607984941e-10
6486.89,3.45586078135e-10
6486.9,3.70554179898e-10
6486.91,3.8659174648e-10
6486.92,3.90682586868e-10
6486.93,3.83291044334e-10
6486.94,3.67796069484e-10
6486.95,3.48209692323e-10
6486.96,3.27120217773e-10
6486.97,3.05254170676e-10
6486.98,2.82421539432e-10
6486.99,2.58690625922e-10
6487.0,2.3490439888e-10
6487.01,2.12414728154e-10
6487.02,1.92490172413e-10
6487.03,1.75917959862e-10
6487.04,1.6296962216e-10
6487.05,1.53580568548e-10
6487.06,1.4755015898e-10
6487.07,1.44671670122e-10
6487.08,1.44783991264e-10
6487.09,1.47761728387e-10
6487.1,1.5345300771e-10
6487.11,1.61557279714e-10
6487.12,1.71431194203e-10
6487.13,1.81862750984e-10
6487.14,1.90987780255e-10
6487.15,1.96625289648e-10
6487.16,1.97113521711e-10
6487.17,1.92192151467e-10
6487.18,1.83193534381e-10
6487.19,1.72352166071e-10
6487.2,1.6183542852e-10
6487.21,1.5315648818e-10
6487.22,1.47084445637e-10
6487.23,1.43782270296e-10
6487.24,1.42916698966e-10
6487.25,1.43680933063e-10
6487.26,1.44870249341e-10
6487.27,1.45217769721e-10
6487.28,1.43967593793e-10
6487.29,1.41278195824e-10
6487.3,1.38071665708e-10
6487.31,1.35478693314e-10
6487.32,1.3436659289e-10
6487.33,1.35208229711e-10
6487.34,1.38198794944e-10
6487.35,1.43432916641e-10
6487.36,1.51031847093e-10
6487.37,1.61195743807e-10
6487.38,1.7419704573e-10
6487.39,1.90306418302e-10
6487.4,2.09591260359e-10
6487.41,2.31571325969e-10
6487.42,2.54905258397e-10
6487.43,2.77464888802e-10
6487.44,2.97030480874e-10
6487.45,3.12318396141e-10
6487.46,3.23686752249e-10
6487.47,3.33137793922e-10
6487.48,3.43664359034e-10
6487.49,3.58201534507e-10
6487.5,3.78690070858e-10
6487.51,4.05842903025e-10
6487.52,4.39759793582e-10
6487.53,4.80741380301e-10
6487.54,5.29373107477e-10
6487.55,5.85763647853e-10
6487.56,6.48501390282e-10
6487.57,7.13419762687e-10
6487.58,7.72332912841e-10
6487.59,8.13629233969e-10
6487.6,8.26908079819e-10
6487.61,8.0943772771e-10
6487.62,7.67830002374e-10
6487.63,7.12547464277e-10
6487.64,6.5127554618e-10
6487.65,5.87418815231e-10
6487.66,5.2297569881e-10
6487.67,4.6098167819e-10
6487.68,4.05104829126e-10
6487.69,3.57990231758e-10
6487.7,3.20473022246e-10
6487.71,2.91836823549e-10
6487.72,2.70355695051e-10
6487.73,2.53834311336e-10
6487.74,2.40293794442e-10
6487.75,2.28645157399e-10
6487.76,2.18811367151e-10
6487.77,2.11206548459e-10
6487.78,2.06124835958e-10
6487.79,2.03394317454e-10
6487.8,2.02263553807e-10
6487.81,2.01635228384e-10
6487.82,2.00705637447e-10
6487.83,1.99459396628e-10
6487.84,1.98421642748e-10
6487.85,1.97939808214e-10
6487.86,1.97717021971e-10
6487.87,1.96878880936e-10
6487.88,1.94426505807e-10
6487.89,1.89837416384e-10
6487.9,1.83477280839e-10
6487.91,1.76436106433e-10
6487.92,1.69827041799e-10
6487.93,1.64162960859e-10
6487.94,1.59351581723e-10
6487.95,1.55204386446e-10
6487.96,1.51874715913e-10
6487.97,1.49812910593e-10
6487.98,1.49414530417e-10
6487.99,1.50798307439e-10
6488.0,1.53834959688e-10
6488.01,1.58174027665e-10
6488.02,1.63103502435e-10
6488.03,1.67484701837e-10
6488.04,1.70102219344e-10
6488.05,1.70309098599e-10
6488.06,1.68368112059e-10
6488.07,1.65109865975e-10
6488.08,1.61288989585e-10
6488.09,1.57311369453e-10
6488.1,1.53448791551e-10
6488.11,1.50087766501e-10
6488.12,1.47712320291e-10
6488.13,1.4674250977e-10
6488.14,1.47401721657e-10
6488.15,1.49684288786e-10
6488.16,1.53486646602e-10
6488.17,1.58845509183e-10
6488.18,1.66041780422e-10
6488.19,1.75428640625e-10
6488.2,1.87124090979e-10
6488.21,2.00781860833e-10
6488.22,2.15583379407e-10
6488.23,2.30557665353e-10
6488.24,2.45189111956e-10
6488.25,2.59975717827e-10
6488.26,2.76531059675e-10
6488.27,2.97214416429e-10
6488.28,3.24630481431e-10
6488.29,3.61118499366e-10
6488.3,4.07874246095e-10
6488.31,4.63341683916e-10
6488.32,5.21290748391e-10
6488.33,5.70323968454e-10
6488.34,5.97004451654e-10
6488.35,5.92313242524e-10
6488.36,5.57050806373e-10
6488.37,5.01349890342e-10
6488.38,4.38624276351e-10
6488.39,3.79328178048e-10
6488.4,3.28699640131e-10
6488.41,2.87931889214e-10
6488.42,2.56192417472e-10
6488.43,2.32009663193e-10
6488.44,2.13926452487e-10
6488.45,2.00791485485e-10
6488.46,1.91907228035e-10
6488.47,1.8698565121e-10
6488.48,1.85874475557e-10
6488.49,1.88215104644e-10
6488.5,1.9323152226e-10
6488.51,1.99735352733e-10
6488.52,2.06306296931e-10
6488.53,2.11476994441e-10
6488.54,2.13792531966e-10
6488.55,2.11929365533e-10
6488.56,2.05125265438e-10
6488.57,1.93678076332e-10
6488.58,1.78961951919e-10
6488.59,1.62854111184e-10
6488.6,1.47034194674e-10
6488.61,1.32601211105e-10
6488.62,1.20063109254e-10
6488.63,1.09512383281e-10
6488.64,1.008153842e-10
6488.65,9.37439579839e-11
6488.66,8.80471197293e-11
6488.67,8.34849713859e-11
6488.68,7.98478557723e-11
6488.69,7.69733446861e-11
6488.7,7.47584856071e-11
6488.71,7.31571436726e-11
6488.72,7.21609299441e-11
6488.73,7.17751852034e-11
6488.74,7.20015169033e-11
6488.75,7.28251236124e-11
6488.76,7.41905855356e-11
6488.77,7.59563432938e-11
6488.78,7.78648467628e-11
6488.79,7.9607581252e-11
6488.8,8.09983632177e-11
6488.81,8.21170927337e-11
6488.82,8.32748602967e-11
6488.83,8.4841886496e-11
6488.84,8.71043150457e-11
6488.85,9.02367897938e-11
6488.86,9.43507568836e-11
6488.87,9.95378240082e-11
6488.88,1.05870791595e-10
6488.89,1.13388504764e-10
6488.9,1.22103746361e-10
6488.91,1.32022304299e-10
6488.92,1.43124909655e-10
6488.93,1.55323364639e-10
6488.94,1.68471961989e-10
6488.95,1.82429786676e-10
6488.96,1.97047066223e-10
6488.97,2.12089777456e-10
6488.98,2.27348761481e-10
6488.99,2.43021780115e-10
6489.0,2.60053313749e-10
6489.01,2.80080095046e-10
6489.02,3.05039698036e-10
6489.03,3.36801464931e-10
6489.04,3.77021727793e-10
6489.05,4.27025294396e-10
6489.06,4.87294078354e-10
6489.07,5.56329643033e-10
6489.08,6.29164260175e-10
6489.09,6.96531534321e-10
6489.1,7.4635003682e-10
6489.11,7.68355227732e-10
6489.12,7.59599113744e-10
6489.13,7.26226950114e-10
6489.14,6.79681012159e-10
6489.15,6.30659609691e-10
6489.16,5.8523153232e-10
6489.17,5.44432580388e-10
6489.18,5.06168093413e-10
6489.19,4.67829107001e-10
6489.2,4.28249032425e-10
6489.21,3.88061473905e-10
6489.22,3.48692693413e-10
6489.23,3.11312521972e-10
6489.24,2.7666211297e-10
6489.25,2.45363470865e-10
6489.26,2.17968540834e-10
6489.27,1.94747819758e-10
6489.28,1.75604048296e-10
6489.29,1.60195317557e-10
6489.3,1.48108318366e-10
6489.31,1.38969828548e-10
6489.32,1.32483117316e-10
6489.33,1.28406617226e-10
6489.34,1.26486281266e-10
6489.35,1.2635320118e-10
6489.36,1.27420456676e-10
6489.37,1.28852037928e-10
6489.38,1.29694217373e-10
6489.39,1.29181147365e-10
6489.4,1.27039136003e-10
6489.41,1.23523981181e-10
6489.42,1.19157943334e-10
6489.43,1.14432544823e-10
6489.44,1.09680885729e-10
6489.45,1.0505954877e-10
6489.46,1.00557324915e-10
6489.47,9.60924146524e-11
6489.48,9.16747675961e-11
6489.49,8.74513079066e-11
6489.5,8.36013930249e-11
6489.51,8.02447633967e-11
6489.52,7.74416408508e-11
6489.53,7.52260426415e-11
6489.54,7.36235334235e-11
6489.55,7.26608721673e-11
6489.56,7.2377859557e-11
6489.57,7.28365377694e-11
6489.58,7.41266938514e-11
6489.59,7.63643901467e-11
6489.6,7.96680706649e-11
6489.61,8.41031990229e-11
6489.62,8.96057790975e-11
6489.63,9.59129017305e-11
6489.64,1.02545315313e-10
6489.65,1.08888020578e-10
6489.66,1.14388198182e-10
6489.67,1.18806104467e-10
6489.68,1.22308160463e-10
6489.69,1.25248432472e-10
6489.7,1.27886295859e-10
6489.71,1.30429239557e-10
6489.72,1.3329177072e-10
6489.73,1.37076665048e-10
6489.74,1.42143504757e-10
6489.75,1.48120827824e-10
6489.76,1.53728770966e-10
6489.77,1.57116057034e-10
6489.78,1.5671624908e-10
6489.79,1.5214966731e-10
6489.8,1.44414278719e-10
6489.81,1.35216333521e-10
6489.82,1.26118905432e-10
6489.83,1.18131824024e-10
6489.84,1.11744894288e-10
6489.85,1.07097451999e-10
6489.86,1.04080321689e-10
6489.87,1.02363338796e-10
6489.88,1.01466569318e-10
6489.89,1.0097020511e-10
6489.9,1.00763109545e-10
6489.91,1.01091919475e-10
6489.92,1.02359321045e-10
6489.93,1.04886893421e-10
6489.94,1.0882655042e-10
6489.95,1.14209422949e-10
6489.96,1.21016384309e-10
6489.97,1.29159985031e-10
6489.98,1.38363691374e-10
6489.99,1.48054824813e-10
6490.0,1.57418703599e-10
6490.01,1.65642770398e-10
6490.02,1.7220403053e-10
6490.03,1.76990469148e-10
6490.04,1.80190935748e-10
6490.05,1.82096094387e-10
6490.06,1.82992255424e-10
6490.07,1.83193197756e-10
6490.08,1.83114793907e-10
6490.09,1.83274360001e-10
6490.1,1.84196682333e-10
6490.11,1.86324156372e-10
6490.12,1.90025598271e-10
6490.13,1.95651027399e-10
6490.14,2.03431948866e-10
6490.15,2.13061605104e-10
6490.16,2.23090798389e-10
6490.17,2.30762311568e-10
6490.18,2.33042741201e-10
6490.19,2.28551264217e-10
6490.2,2.1861623963e-10
6490.21,2.06328928232e-10
6490.22,1.94723023295e-10
6490.23,1.85715732458e-10
6490.24,1.80084519541e-10
6490.25,1.77878600075e-10
6490.26,1.78801154426e-10
6490.27,1.82455612383e-10
6490.28,1.88511465247e-10
6490.29,1.96815576957e-10
6490.3,2.07383718205e-10
6490.31,2.20232554337e-10
6490.32,2.35135261467e-10
6490.33,2.51419697872e-10
6490.34,2.6792775622e-10
6490.35,2.83295278816e-10
6490.36,2.96560427125e-10
6490.37,3.0774538794e-10
6490.38,3.17995160025e-10
6490.39,3.29237558986e-10
6490.4,3.43596483767e-10
6490.41,3.62793658002e-10
6490.42,3.87761943422e-10
6490.43,4.18626461493e-10
6490.44,4.55095900551e-10
6490.45,4.97186773247e-10
6490.46,5.45935544903e-10
6490.47,6.03516678684e-10
6490.48,6.72428016924e-10
6490.49,7.53911626574e-10
6490.5,8.45969214554e-10
